wavelength_um,through_transmission,drop_transmission_total
1.5614506380120887,0.10420934463559185,0.8497945813669607
1.5626050137778076,0.07595102363786932,0.8794395063081711
1.5637610976594027,0.051697373942102526,0.9057024736592719
1.5649188934508984,0.03248293628965181,0.9275097667551268
1.5660784049575645,0.019180446536048185,0.9439123782373626
1.5672396359959555,0.01239906261107081,0.9541887551976687
1.5684025903939556,0.012408682139811573,0.957926792104821
1.569567271990819,0.019106634629738613,0.955069200920025
1.5707336846372113,0.03203240027413832,0.945914787793453
1.5719018321952538,0.05042618973429363,0.9310760766153872
1.5730717185385654,0.07331927460833228,0.9114011793163578
1.5742433475523057,0.09963785753626694,0.8878756038487843
1.575416723133216,0.1283005144381804,0.861524674235465
1.5765918491896656,0.15829442043845446,0.8333343514623662
1.577768729641694,0.1887253410320102,0.8041977766545705
1.5789473684210527,0.21884419052298462,0.774884505693325
1.5801277694712519,0.24805492615846922,0.7460264810351224
1.5813099367476025,0.2759073567029772,0.7181179256477267
1.5824938742172612,0.302078918732735,0.6915280042048032
1.583679585859274,0.32635175753933976,0.6665218703098278
1.5848670756646217,0.348591357493128,0.6432824923001199
1.5860563476362644,0.3687288077447816,0.6219280749274998
1.5872474057891863,0.38674466150663184,0.6025259673521494
1.5884402541504408,0.4026528342307698,0.5851065876764899
1.5896348967591958,0.41648661878735616,0.5696776729790419
1.5908313376667809,0.4282899180756478,0.5562353990095947
1.5920295809367297,0.43811316706534587,0.5447700727827428
1.5932296306448297,0.4460098634143506,0.5352684961020175
1.594431490879166,0.45203114777634396,0.5277167824345338
1.5956351657401688,0.45622057579355274,0.5221044972103542
1.5968406593406594,0.4586126623360085,0.51842770556794
1.5980479758058972,0.4592348760991783,0.5166889821949343
1.5992571192736276,0.45810888886185347,0.5168954956104703
1.6004680938941283,0.4552485498610481,0.5190577923220203
1.6016809038302562,0.4506571750221538,0.5231903169351737
1.6028955532574973,0.4443283303269862,0.5293122757158459
1.6041120463640128,0.4362501093121189,0.5374468582831564
1.605330387350687,0.42640870171330025,0.5476183303160416
1.6065505804311775,0.41478871078283824,0.5598483546325663
1.6077726298319617,0.4013730356309852,0.574153213052962
1.6089965397923875,0.3861468582821845,0.5905418469751081
1.6102223145647205,0.3691059754905178,0.609012360839393
1.6114499584141946,0.3502653039864985,0.6295445782482413
1.612679475619061,0.3296649254573969,0.652089212132974
1.6139108704706373,0.307376323197144,0.6765570070669881
1.6151441472733588,0.28351305304470853,0.7028098489365532
1.6163793103448274,0.25824559150826204,0.7306514580095699
1.6176163640158632,0.23181542933712593,0.7598140872064614
1.618855312630553,0.20454458044634583,0.7899427356335371
1.6200961605463033,0.17684131429762898,0.8205841189943425
1.621338912133891,0.1492039679140552,0.8511862254902249
1.6225835717775143,0.12222027129370187,0.8811071524698404
1.6238301438748428,0.09655580939456462,0.9096290613794333
1.6250786328370728,0.0729276496509576,0.9359791096420885
