wavelength_um,through_transmission,drop_transmission
1.5932296306448297,0.9716709430141798,0.02160863518428679
1.594431490879166,0.979861088891144,0.021034873189174876
1.5956351657401688,0.9858307595245813,0.020458022786588235
1.5968406593406594,0.9903639044234748,0.01989674632158821
1.5980479758058972,0.9938214354410171,0.01936969708048125
1.5992571192736276,0.9965027132590625,0.018881451783541493
1.6004680938941283,0.9986445803103224,0.018442132416160474
1.6016809038302562,1.000306168376492,0.018049097327797966
1.6028955532574973,1.001712584331375,0.017708765777064296
1.6041120463640128,1.0027792312846169,0.017415054421252994
1.605330387350687,1.0037570431968346,0.01717315307226982
1.6065505804311775,1.0044623907612622,0.016975393069919742
1.6077726298319617,1.0051840669832204,0.01682685027423101
1.6089965397923875,1.005663471646872,0.016719036501538376
1.6102223145647205,1.006229667319882,0.01665728307086126
1.6114499584141946,1.0065641651554957,0.016632470774654295
1.612679475619061,1.0070348053277098,0.01665018838100192
1.6139108704706373,1.0072738620404826,0.016700590776221432
1.6151441472733588,1.0076846504960562,0.016789348269792167
1.6163793103448274,1.0078587599499418,0.01690565815767435
1.6176163640158632,1.0082307620078537,0.017055031873221226
1.618855312630553,1.008358852503849,0.01722546197158937
1.6200961605463033,1.0087041388069171,0.017422077495006398
1.621338912133891,1.0087982477193163,0.017631489142981155
1.6225835717775143,1.0091235343820806,0.017858310139081287
1.6238301438748428,1.009191421429388,0.01808776090304718
1.6250786328370728,1.0094999623786811,0.0183239590458322
1.6263290430889759,1.0095465680759867,0.01855094510597032
1.6275813790689535,1.009838682926407,0.018772529619719227
1.6288356452290877,1.0098657773519168,0.018972017872015072
1.6300918460351959,1.0101381614600027,0.01915324196958678
1.6313499859668819,1.0101431113466781,0.01929940249972516
1.63261006951759,1.0103867725008655,0.019414762536489185
1.633872101194659,1.0103604735480483,0.019483201390512156
1.6351360855193753,1.0105590425432949,0.019509876861938592
1.6364020270270272,1.010483915998365,0.019480232031938126
1.6376699302669577,1.0106121409760698,0.01940084891865883
1.6389397998026223,1.0104618539158163,0.019259742461665744
1.6402116402116405,1.0104853562037646,0.019065513856113162
1.6414854560858516,1.0102246691410224,0.018809761779087705
1.6427612520313715,1.0101012821807074,0.01850359897798407
1.6440390326686465,1.0096865966903679,0.018142971666065037
1.6453188026325103,1.00936519065561,0.017741638588367786
1.646600566572238,1.0087436996721546,0.017299978173053645
1.6478843291516052,1.008161176224326,0.0168337964580655
1.649170095048943,1.0072628747652062,0.016347112491103846
1.6504578689571947,1.0063342473237995,0.01585644704898575
1.6517476555839727,1.0050568939619733,0.015367822674384173
1.6530394596516174,1.0036523565302902,0.014896573498641609
1.6543332858972533,1.0018342332960446,0.014448470120011174
1.6556291390728477,0.9997443826797208,0.014035352423961643
1.656927023945268,0.9971172632583761,0.013660101836236909
1.6582269452963412,0.993995820090202,0.013328772330218138
1.6595289079229123,0.9901014161819174,0.013039350687231846
1.6608329166369027,0.9853378818890152,0.012791638991872604
1.6621389762653702,0.979326650614986,0.012579540444344646
1.6634470916505686,0.9717118011731203,0.012399768958619013
1.6647572676500073,0.9617844455428417,0.012246665843384656
1.6660695091365103,0.9485771329354755,0.012120185727504505
1.6673838209982788,0.9303790183691966,0.012021444759772437
1.6687002081389508,0.9045098101864235,0.01196130464881712
1.6700186754776614,0.8661304749699242,0.011952354305324106
1.671339227949105,0.8073935444198618,0.01201144273804971
1.672661870503597,0.7155877092816216,0.012089652069783425
1.6739866081071353,0.580515008747008,0.011873377547255357
1.6753134457414613,0.42988744181684047,0.010415863344224362
1.6766423884041248,0.38028516000098495,0.0076012148937122485
1.677973441108545,0.49107369853093563,0.006144386298752276
1.6793066088840738,0.6463931850139812,0.006409385538685092
1.680641896776059,0.764581134665114,0.00692886886246865
1.6819793098459088,0.8399879722479842,0.007233109914557115
1.6833188531711554,0.8882916946247118,0.007340415063146605
1.6846605318455186,0.9188418003527692,0.007337211405842191
1.6860043509789702,0.9400727134511137,0.0072638225673924625
1.687350315697801,0.954067901902223,0.007159608856929209
1.6886984311446833,0.9648821249691273,0.007031048651362729
1.690048702478738,0.9720898801762965,0.0068976316980785225
1.6914011348756002,0.978302639632768,0.0067555352369483655
1.6927557335274843,0.9823037395608253,0.006618230896248303
1.6941125036432527,0.9862213285358988,0.006478273531949388
1.6954714504484796,0.9886123246307784,0.006347495695322652
1.6968325791855203,0.9912918762003141,0.00621646258402743
1.6981958951135783,0.9927385746617889,0.006097159227307154
1.699561403508772,0.994644003765782,0.005978504117694185
1.7009291096642036,0.9956158483236746,0.005873463263726552
1.7022990188900278,0.9970168151013978,0.0057692264280372815
1.7036711365135195,0.997648819227715,0.005680406351442937
1.7050454678791434,0.9987270099476324,0.005592061174699297
1.7064220183486238,0.9991771349987455,0.0055210512148330185
1.7078007933010135,0.9999623041353896,0.00544996167731651
1.7091817981327648,1.000338601445584,0.0053982003454586475
1.7105650382577986,1.0008609951090712,0.005345476496877971
1.7119505191075766,1.0012202273271775,0.0053142175050216855
1.7133382461311717,1.0014901324451961,0.0052805348541734845
1.7147282247953388,1.0018768966443832,0.005270376776636527
1.7161204605845881,1.0018853172565299,0.005255484981930497
1.7175149590012557,1.0023370195036676,0.005265884012927168
1.7189117255655775,1.0020642421167283,0.005268013760886235
1.7203107658157601,1.002614291308884,0.005296508408050263
1.7217120853080567,1.0020336295679937,0.00531162801509961
1.7231156896168383,1.0027147588567942,0.005353378529249869
1.7245215843346684,1.0017974910076728,0.0053749206247590674
1.7259297750723777,1.0026426579053536,0.005422719209370536
1.727340267459138,1.0013589094908293,0.005442081845403897
1.7287530671425386,1.0024032594625096,0.005487062003843629
1.730168179788659,1.0007247924418843,0.00549464555238068
1.731585611082148,1.002001789737044,0.005527425257184299
1.7330053667262968,0.9999001659507086,0.005514017149799848
1.7344274524431182,1.0014392975354103,0.005526314770072338
1.735851873973421,0.9988870461374706,0.005484927511716311
1.7372786370768885,1.0007083500386316,0.005471089980850276
1.7387077475321566,0.9976750632199236,0.005397804088488081
1.740139211136891,0.9997820740926586,0.005354880041724675
1.7415730337078652,0.9962368291602037,0.005249059865051328
