score,radius_um,coupling_length_um,gap_um,kappa,round_trip_length_um,peak_nm,detuning_nm,drop_peak,through_at_peak,er_db,q_loaded,fsr_nm,convergence
10.226065636638445,12.536307510935254,4.1990929173983,0.23419066244953754,0.08377291310727412,87.16612899379007,1549.7725,0.22749999999996362,0.7638510209767327,0.018458658599153247,17.337927364991156,86859.3937444801,6.8905778762160015,0.0620231658052265
10.226065636638445,12.536307510935254,4.1990929173983,0.23419066244953754,0.08377291310727412,87.16612899379007,1549.7725,0.22749999999996362,0.7638510209767327,0.018458658599153247,17.337927364991156,86859.3937444801,6.8905778762160015,0.08397400693921303
10.311138967384274,13.529829684892485,4.963768344049168,0.2352610614907167,0.09307993585633535,94.93796377285702,1550.005,0.005000000000109139,0.7875749676348258,0.01456820050210337,18.36583572364068,78052.73760441138,6.3264997070826166,0.129763294587966
10.342373982742489,18.572490742550247,3.655100816995937,0.21200214654948482,0.1008693023228135,124.00460258531248,1550.035,0.035000000000081855,0.7678035031354755,0.017822427179156764,17.490182371420765,85368.8471449125,4.843570218184305,0.14036778409223905
10.342373982742489,18.572490742550247,3.655100816995937,0.21200214654948482,0.1008693023228135,124.00460258531248,1550.035,0.035000000000081855,0.7678035031354755,0.017822427179156764,17.490182371420765,85368.8471449125,4.843570218184305,0.20546803823944923
10.342373982742489,18.572490742550247,3.655100816995937,0.21200214654948482,0.1008693023228135,124.00460258531248,1550.035,0.035000000000081855,0.7678035031354755,0.017822427179156764,17.490182371420765,85368.8471449125,4.843570218184305,0.23811224844507367
10.342373982742489,18.572490742550247,3.655100816995937,0.21200214654948482,0.1008693023228135,124.00460258531248,1550.035,0.035000000000081855,0.7678035031354755,0.017822427179156764,17.490182371420765,85368.8471449125,4.843570218184305,0.2619007891874146
10.342373982742489,18.572490742550247,3.655100816995937,0.21200214654948482,0.1008693023228135,124.00460258531248,1550.035,0.035000000000081855,0.7678035031354755,0.017822427179156764,17.490182371420765,85368.8471449125,4.843570218184305,0.3084041144808739
10.342373982742489,18.572490742550247,3.655100816995937,0.21200214654948482,0.1008693023228135,124.00460258531248,1550.035,0.035000000000081855,0.7678035031354755,0.017822427179156764,17.490182371420765,85368.8471449125,4.843570218184305,0.3556533373325581
10.342373982742489,18.572490742550247,3.655100816995937,0.21200214654948482,0.1008693023228135,124.00460258531248,1550.035,0.035000000000081855,0.7678035031354755,0.017822427179156764,17.490182371420765,85368.8471449125,4.843570218184305,0.3826557998679619
10.342373982742489,18.572490742550247,3.655100816995937,0.21200214654948482,0.1008693023228135,124.00460258531248,1550.035,0.035000000000081855,0.7678035031354755,0.017822427179156764,17.490182371420765,85368.8471449125,4.843570218184305,0.4376477620287083
10.342373982742489,18.572490742550247,3.655100816995937,0.21200214654948482,0.1008693023228135,124.00460258531248,1550.035,0.035000000000081855,0.7678035031354755,0.017822427179156764,17.490182371420765,85368.8471449125,4.843570218184305,0.43847217836918423
10.342373982742489,18.572490742550247,3.655100816995937,0.21200214654948482,0.1008693023228135,124.00460258531248,1550.035,0.035000000000081855,0.7678035031354755,0.017822427179156764,17.490182371420765,85368.8471449125,4.843570218184305,0.4475957221558854
10.400762790162926,24.39576449328237,3.4456363334423994,0.19512491776867108,0.12026796616259029,160.17438168849003,1550.045,0.04500000000007276,0.7875824845336771,0.013049397161618181,18.843799427231417,78922.12050522213,3.749819376035464,0.47268875722596
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.48569655195565875
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.561502096133957
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.5766905266699532
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.5819330560702647
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.5846608644473817
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.6117167124560814
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.6612327839507173
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.6612327839507173
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.654910532579419
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.6458843314571087
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.6445139494416795
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.9026642238582617
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.9070985785640387
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,0.9070985785640387
10.40837061171306,18.307834299794703,4.154375753959949,0.21652466539816936,0.10515813069829506,123.34026698666844,1549.895,0.10500000000001819,0.7860024044647914,0.013248930812466269,18.778018669702387,79496.54383844016,4.8696586660131045,1.026806183466129
